"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SRA1",10303.6581633809,-1.57876076428572,0.0636738751168589,-24.7944822172086,1.02817026706803e-135,1.1312157760564e-132
"LIPA",9758.39330986667,1.71897092939501,0.0695022052561597,24.7326098943121,4.77049151692292e-135,4.97235863163902e-132
"GNS",4812.79496973188,1.72182404584148,0.070644514366028,24.3730749838586,3.30127369942467e-131,3.26892121717031e-128
"CLTC",15121.5281581754,1.47073117344656,0.0610578128253287,24.0875181306273,3.37847952343727e-128,3.18606707057865e-125
"SLC31A1",5310.03528532898,1.58790973343094,0.0668773079556908,23.7436251842405,1.2786587095031e-124,1.15102532195451e-121
"DUSP1",5544.31242139916,-1.67014559620474,0.070425346929739,-23.7151206066615,2.5178475830712e-124,2.16797624065835e-121
"POU2F2",12424.3078425563,-1.41935011748321,0.0599971418687629,-23.6569622030977,1.00080870379737e-123,8.2583398208346e-121
"CCNL2",8771.76095799888,-1.40440405694776,0.0595356364957621,-23.5893011246756,4.96309211264823e-123,3.93156304795542e-120
"MGAT5",3174.74792606303,2.00508306134225,0.0861100192892774,23.2851307883974,6.27209843723853e-120,4.77740913273353e-117
"IER2",3194.56582984608,-1.90377191997994,0.0825818530198643,-23.0531509086143,1.36766619377614e-117,1.00315782598306e-114
"PLXDC2",19145.5190328156,1.43463240627217,0.0623067717332696,23.0253047359558,2.60091739000479e-117,1.83959171398767e-114
"IQGAP1",15958.2368166859,1.3700128341626,0.0607467714456318,22.552850160749,1.25909843189647e-112,8.59833977423369e-110
"PARP4",5297.88918005264,1.4618043308138,0.0651047703523652,22.4531063223495,1.19334395282247e-111,7.87766121389872e-109
"SMCR8",2508.71768951698,1.90885107875451,0.0851425866528566,22.4194630888685,2.54233303599085e-111,1.62414075628267e-108
"NOTCH2",2445.18099249768,1.74544206199438,0.0787999266338989,22.1503005974057,1.03625313874854e-108,6.41311161243002e-106
"ABCC4",9207.45644471007,1.39394696942177,0.062991638901711,22.129079251245,1.65930713890376e-108,9.95785411480305e-106
"CPD",2700.34430153925,1.90888931564901,0.0863153533271883,22.1152928426667,2.25242248523524e-108,1.31196984992937e-105
"SEL1L",3963.71667050832,1.7600128879816,0.0806856180098421,21.8132169201073,1.73814842276268e-105,9.83494038982629e-103
"PARM1",9290.704827682,1.37229957694711,0.0634627857396366,21.6236895521279,1.07528045128827e-103,5.91523723814248e-101
"FGD5",2003.61124014497,1.76549516781021,0.0817701016599279,21.5909621239398,2.18418321159302e-103,1.16906930601049e-100
"ALOX5AP",30577.2388101999,1.25155865566787,0.0580748200392267,21.5507969688499,5.20434448599584e-103,2.71228521580689e-100
"EGR1",4523.29903586748,-1.56372523641332,0.0727238624230836,-21.5022302764405,1.48383021548321e-102,7.53481374036656e-100
"CX3CR1",17514.4588144346,1.11624989738076,0.0522096337491819,21.3801518459848,2.04463182724221e-101,1.01229721766762e-98
"HYOU1",3079.82138559302,2.03414644693963,0.0953013904859846,21.3443522341762,4.4001852318784e-101,2.12539678858829e-98
"MIR503HG",2926.64992833037,-1.73123346858071,0.0815498330138485,-21.2291479283191,5.13857198262713e-100,2.42295903676066e-97
"TBC1D14",1243.80056395183,2.30198702468504,0.108741084673924,21.1694322489781,1.8274555828793e-99,8.41649543333529e-97
"ITGB1",7052.71221896498,1.43422804876774,0.0681546923942059,21.0437168503701,2.6108889031754e-98,1.17513735996558e-95
"PPP1R16B",12118.3812758895,1.30973244382366,0.0624157010553413,20.9840219957216,9.17918696727869e-98,4.03965819333305e-95
"DYNC1H1",8145.3034699771,1.30582448242492,0.0622362622587721,20.9817305061707,9.63237088944859e-98,4.14694506727478e-95
"TRIP12",9865.57793533534,1.32997772652151,0.0634847865349794,20.9495502641205,1.8941149442607e-97,7.98107496939128e-95
"RALGAPA2",3237.1066283287,1.57167260368967,0.0752796995116947,20.8777746707864,8.52717988668589e-97,3.51817230158182e-94
"CYBB",52081.2435729966,1.47121256163887,0.0706494355365819,20.8241233700598,2.61670403584898e-96,1.05757564746843e-93
"NEAT1",14891.8201866385,-1.16031120835795,0.0558371760494966,-20.7802630872556,6.52998348354445e-96,2.58639585816229e-93
"MAN2C1",5965.03559180922,-1.35771385002673,0.0654074211675098,-20.7577951521677,1.0424079364783e-95,4.04781309294438e-93
"CTDSP2",5049.77976266474,1.36504709783937,0.0661663548461519,20.6305319525813,1.4603484573947e-94,5.56168093273937e-92
"APAF1",3963.62443072916,1.47517388413252,0.071613815347997,20.5990125922508,2.80095763025995e-94,1.04660688508807e-91
"SORT1",6994.70555829026,1.2370682519293,0.0601052454366116,20.5817020285516,4.00373971675895e-94,1.4683344694573e-91
"AP2B1",2949.50664246139,1.57204471860366,0.0767731087765697,20.4765020416033,3.48826833741542e-93,1.25603029371227e-90
"CTNNB1",10351.1039444151,1.12575544178251,0.0549891314917227,20.472326280548,3.80039376808481e-93,1.34398211041342e-90
"ARHGAP35",4583.58034434684,1.3273959690231,0.065229944914659,20.3494878120739,4.69150720035508e-92,1.63001067711986e-89
"CD93",2876.84601040289,1.63488467332639,0.0808089160929869,20.2314887065819,5.17177449064146e-91,1.76589348297696e-88
"CERS6",1072.51923608181,2.49249810237848,0.123481692896559,20.1851630303324,1.32190838833326e-90,4.43713113941557e-88
"MT-CO3",218312.201287537,-1.090700762552,0.0540449176249129,-20.1813752427522,1.42719807894258e-90,4.71070512589648e-88
"TBC1D5",2859.01791696405,1.65344612403472,0.0824467228331659,20.0547222159519,1.835660917718e-89,5.95957849417824e-87
"ARHGEF12",1335.46997038647,2.15292433506515,0.107469846262484,20.0328223212198,2.85036861173404e-89,9.10462903012596e-87
"TLR7",6373.07908754927,1.48187085804565,0.0743677814150741,19.926248031722,2.40963620630033e-88,7.5746722904082e-86
"ARRB1",4207.11506109261,1.65656436134468,0.0834790240946128,19.8440791481603,1.23979236540229e-87,3.8363825006917e-85
"PLEKHB2",6666.11984300591,1.22387057361825,0.0617140643348839,19.831307284788,1.5983131830719e-87,4.8696914273163e-85
"CENATAC",1981.73054998103,-1.6316024969408,0.0822852813317615,-19.8286068970516,1.68646205953974e-87,5.06040827683714e-85
"CLASRP",3399.30824595274,-1.56374308963017,0.0790872397029298,-19.7723816826071,5.14870486414428e-87,1.52186494223154e-84
"CMKLR1",3056.83782836865,1.5493218380011,0.0786790508039033,19.6916691567946,2.54174641616113e-86,7.40246265083162e-84
"MAT2A",9695.2798132917,1.10080292792341,0.0559133041029176,19.6876744378618,2.75029441368391e-86,7.89374356066612e-84
"WNK1",10410.0150502144,1.12430966883979,0.0572013414560394,19.6553024845378,5.20775938477066e-86,1.47334952651426e-83
"HERC1",7948.12272227016,1.27280978694331,0.0651671501094414,19.5314630884696,5.93154835866557e-85,1.65448427739455e-82
"PRKCA",7577.23519304903,1.33361286032475,0.0683288665264989,19.5175615829593,7.78667326000269e-85,2.14176773945963e-82
"SSH1",7174.43900511845,1.28816633415973,0.066102180092854,19.4875015067618,1.40159314384503e-84,3.79692345164407e-82
"TGFBR2",4358.22039176897,1.30717052743352,0.0670795245741686,19.4868782349256,1.41876557979025e-84,3.79692345164407e-82
"MT-ND4",351566.229810359,-1.09159971659844,0.0568477128099576,-19.2021747690654,3.54915975864099e-82,9.37167464801683e-80
"KIAA0100",6730.61421244796,1.20651542205289,0.0628751791516089,19.1890574044117,4.56850709320467e-82,1.19045676939244e-79
"ATP5F1B",16044.0915854888,1.10334745826647,0.0576290140611873,19.1456938183082,1.05128974547315e-81,2.70386261290264e-79
"KLF13",5093.81224329879,1.49546647839633,0.0781364852614816,19.1391572501859,1.19182189357113e-81,3.02600522824136e-79
"HUWE1",8994.39421267697,1.19558341588293,0.0625177614696716,19.1238999570214,1.59707155694855e-81,4.00359558402647e-79
"NDRG1",3255.08308618945,1.50153430737853,0.0785500004125204,19.1156498980641,1.87075129127982e-81,4.63104482156318e-79
"SCRN1",5579.91310373137,1.17097267322635,0.0614121108090192,19.0674552266713,4.70658195889849e-81,1.15073023597563e-78
"GLB1",2640.12155868908,1.42222278550279,0.0748540002903748,18.9999569827354,1.70684310985484e-80,4.1222342618982e-78
"SPTBN1",2606.98006146648,1.42493415034945,0.0750332310684333,18.9907075846147,2.03567037685313e-80,4.85715857146981e-78
"IGF2R",4852.82341499979,1.40587681728043,0.0740402249889097,18.9880138464059,2.14281124693393e-80,5.05193261122375e-78
"TSC22D3",2537.50558991618,-1.7147895351654,0.090652982486243,-18.915974832109,8.42481808209942e-80,1.96288349762232e-77
"ITGA4",3117.3012145276,1.53216334560504,0.0810541774679528,18.9029534746785,1.0784323932385e-79,2.48340408322038e-77
"ASCC3",2723.11380540596,1.53155529054773,0.0811136662847731,18.8815937029743,1.61634513400973e-79,3.67932172803778e-77
"MLXIPL",1532.08719198507,-1.80354532038695,0.095667518820358,-18.8522221818421,2.81754360676916e-79,6.34075381687005e-77
"RASSF2",4933.93183781625,1.18995517408079,0.0632304085839649,18.8193497516409,5.24239792574967e-79,1.16652189350052e-76
"NCOA4",17311.8682769288,1.25386128931016,0.0666961815711402,18.7995963153117,7.60932959078241e-79,1.67439070239839e-76
"ZNF700",1689.62678675195,-1.59412459224484,0.0848086147805288,-18.796729511149,8.03186999684672e-79,1.74794674085222e-76
"MACF1",16381.5157360505,1.08055684002819,0.0575497692931042,18.7760412126912,1.1859993073135e-78,2.5529924219605e-76
"ATRN",2197.72426760839,1.43952857700883,0.0768956557348466,18.7205449157316,3.366891860003e-78,7.16966950489241e-76
"MYO15B",5846.10299502627,-1.44490489089479,0.0773905226851365,-18.6703079493775,8.6353435586783e-78,1.81930153017091e-75
"TGOLN2",7528.2498771698,1.10443932285598,0.0591933341269075,18.6581705380561,1.08378611778196e-77,2.25929476595305e-75
"ZFP36L2",6741.77672004859,1.24972680646966,0.0670042790412247,18.6514477038214,1.22903843488138e-77,2.53540387129072e-75
"FLNB",2039.64534870484,1.65001594070565,0.0886609379362714,18.6104047522221,2.64611027556953e-77,5.40242968014216e-75
"XACT",3171.94809067423,-2.18786943323642,0.11760576264255,-18.6034203093109,3.0144665723455e-77,6.09168326517657e-75
"HADHA",9095.62529015865,1.23958654614427,0.0666850266020138,18.5886788880255,3.96832181811518e-77,7.9382469985811e-75
"C3AR1",7347.47591023,1.09741027902658,0.0593255855545386,18.4980943511753,2.13904462191115e-76,4.23616396923285e-74
"DOCK2",10734.1656988627,1.14369120500006,0.0618512435996181,18.4909977300298,2.43997935999158e-76,4.78429220250229e-74
"LRRC37A6P",1001.48377531949,1.88221683914269,0.101813583834116,18.4868930869714,2.6329392998819e-76,5.11203234263344e-74
"FKBP11",1797.72043484751,-1.68254481035475,0.0910279783185919,-18.4838204850157,2.78727447948573e-76,5.35914405745005e-74
"PCYOX1",1999.19884368761,1.60890441084082,0.0872545647130354,18.4392004720007,6.3675833028387e-76,1.21253480509055e-73
"PLXNC1",10429.4852617153,1.21568159285078,0.0659385613663494,18.4365804721845,6.68367880095765e-76,1.26060547594443e-73
"CSNK1A1",2607.46634149238,1.54417477190742,0.0840382076623232,18.3746752204916,2.09558406912361e-75,3.91518367027585e-73
"USP22",3234.35925398306,1.3548250953674,0.073914624536173,18.3295944999946,4.80473468343312e-75,8.89280052997286e-73
"PLA2G7",1221.75264356722,1.90679219692297,0.104082987724709,18.3199218105296,5.739523938749e-75,1.05245863039801e-72
"ITGB2-AS1",5642.52093225024,-1.3113126645426,0.0716450962901473,-18.3028948587363,7.84666127421306e-75,1.42564476949097e-72
"MBP",4741.60118005113,1.27153157006298,0.0694949786561955,18.2967402055547,8.78505076375482e-75,1.58162859386728e-72
"ITPR2",8072.67141528514,1.35565825245127,0.0741854965816797,18.2738987392052,1.33558810574633e-74,2.38288169785588e-72
"MT-ATP6",138517.466876306,-1.19780806670169,0.0656115234545506,-18.2560624054312,1.85173451721631e-74,3.27426342669213e-72
"APP",4378.96176441527,1.18381267783583,0.065001290489501,18.2121411578289,4.13456342621094e-74,7.24609682236119e-72
"TMED10",5811.16614279178,1.16946261479849,0.0642539629931504,18.2006301295868,5.10175427394012e-74,8.8627317229044e-72
"TLN1",23906.0023855884,1.23467635117256,0.0679269825650234,18.1765228565932,7.91990291861845e-74,1.36387615130713e-71
"MT-ND1",133496.356544377,-1.07614150582782,0.0593466874443823,-18.1331351785446,1.74519328720803e-73,2.97946619481618e-71
"ANKRD12",6111.64076542012,-1.60467997458761,0.0886766674120927,-18.09585341238,3.43580557429821e-73,5.81561483704289e-71
"MRC1",720.609242657403,2.27929198138887,0.126114447216814,18.0732028065773,5.18164138445748e-73,8.69637508286406e-71
"ZNF106",8179.81126246367,1.24347950677494,0.0688870161266137,18.0509996904125,7.74756538701847e-73,1.28935113381944e-70
"USP9X",4665.81511135745,1.35588927367804,0.0755372810392055,17.9499348536824,4.80466966481642e-72,7.92930650350203e-70
"CLEC2D",1614.9651559714,-1.79420568270919,0.0999702847236395,-17.9473899436132,5.0299344132035e-72,8.23246455529604e-70
"GALNT10",2259.19290969037,1.4053871517852,0.0783416990853283,17.9391967265668,5.82916674969713e-72,9.46236215663951e-70
"ARHGAP31",4055.44918196806,1.19923321084292,0.0668597792842589,17.9365415752317,6.11441400878798e-72,9.84470366097863e-70
"DIP2B",3144.8200752643,1.43845546687413,0.0802202188442881,17.9313331177299,6.71501277674307e-72,1.07245252444048e-69
"COPB2",2981.98840524665,1.37561530401198,0.076776177426152,17.9172153411145,8.65536567841747e-72,1.37128689516304e-69
"MTATP6P1",33888.232980442,-1.13840518331294,0.0637462674953061,-17.8583818008915,2.48746881339402e-71,3.90966923654406e-69
"ESF1",1214.00967848425,-1.8104145803417,0.10140295468631,-17.8536669463155,2.70666331806675e-71,4.22068979141684e-69
"LCP1",30662.0725166214,1.09096993904501,0.0613692277112286,17.7771495541469,1.06246160582028e-70,1.64382731575507e-68
"LRBA",2599.42806801881,1.50421616715092,0.0846922480663798,17.7609663398231,1.41772578998156e-70,2.17648384068176e-68
"SLCO2B1",8365.3447506455,1.38137832129127,0.0778113774023628,17.7529092454971,1.63652364620748e-70,2.49305494534561e-68
"M6PR",6927.37021778971,1.11783520151126,0.0629746818486566,17.7505494064692,1.70676129116926e-70,2.58020615345924e-68
"EPB41L2",5841.64469184381,1.30551594383796,0.0735978509937666,17.7385063043286,2.11482317563461e-70,3.17287561895968e-68
"MYOF",6889.68557842437,1.14350085321531,0.064484602969176,17.732928490882,2.33546322466411e-70,3.47755742114646e-68
"BIRC6",5946.42339174578,1.18764859402442,0.0670494203913753,17.713032970188,3.32654334773316e-70,4.91633316854533e-68
"MLEC",6780.7557695725,1.04500590983674,0.0590254379259262,17.7043313282684,3.88264504599196e-70,5.69569648080184e-68
"TIFAB",3244.60690546601,1.24376854093105,0.0703342264856468,17.6836883417616,5.60093287864231e-70,8.15594667122296e-68
"SCD",28430.5092071415,0.931634204128694,0.0527761329519802,17.6525666436449,9.72350014501147e-70,1.40557807935626e-67
"KAT2A",2303.69976740439,-1.40700890464569,0.080047464262699,-17.5771827078517,3.68434055745594e-69,5.28729568114909e-67
"AKAP13",6308.05698375954,1.0720132782929,0.06100661998658,17.5720811696947,4.03109334427387e-69,5.74329299208631e-67
"LAMP3",759.624849024021,2.32016808629656,0.132194269004192,17.5512002432041,5.82362190446521e-69,8.23792915685921e-67
"CPED1",5482.46742162445,1.47137663907504,0.0838540838772474,17.546869168936,6.28504990460296e-69,8.82759775253596e-67
"SAMHD1",30312.80415092,1.01716065494709,0.0581367830529144,17.4959913764286,1.53714302617212e-68,2.14377327396568e-66
"ATP2A2",10250.3338590284,0.986476501843148,0.0564690650094366,17.4693259340897,2.45376547204504e-68,3.39820779079581e-66
"ITPRIPL2",2604.56596208961,1.30181025774776,0.074592647271947,17.452259778389,3.30879300327989e-68,4.55050948867742e-66
"NKTR",9856.6695173777,-1.14869527543994,0.0658477824916957,-17.4447070496991,3.77649825759709e-68,5.15791527541054e-66
"SMC1A",6427.32306855097,1.04481710971763,0.0599419638681153,17.4304784544005,4.84390074555246e-68,6.57045276472062e-66
"FOXN3",5933.8692038049,1.18983293006946,0.0683559519102319,17.40642763094,7.37444235188334e-68,9.93492900249644e-66
"NIN",7173.52987601512,1.2133128467253,0.0699807325043462,17.3378128994284,2.43840105198023e-67,3.26284421847409e-65
"SEC23B",2086.3483986959,1.51672893535854,0.0875615963417825,17.3218511165356,3.21836207608862e-67,4.27761359428584e-65
"ADAR",8494.31097311049,1.03176864056136,0.0596826044009992,17.2875941141752,5.83367469206517e-67,7.70200624011057e-65
"PIK3AP1",10458.3212490964,1.01078276799173,0.0585061937344867,17.2765087501484,7.07001183098654e-67,9.27248439078527e-65
"JAK1",4713.30292456581,1.14525881839925,0.0663881094404951,17.2509629819444,1.10049758095044e-66,1.42993413910681e-64
"PPIG",6066.81859114914,-1.32956137069896,0.0770727088281225,-17.2507414221547,1.10472593053596e-66,1.42993413910681e-64
"GSTM2",6130.22998191107,-1.38926693869866,0.0805420514535384,-17.2489639092453,1.13924011822981e-66,1.46503320139112e-64
"SLC37A2",5947.00009327576,1.37535616745899,0.0798757647746302,17.2186916937768,1.92285786338107e-66,2.45679207267089e-64
"TXNRD1",5346.08399306843,1.24354362040188,0.072537420298359,17.1434773291767,7.03167880723797e-66,8.9266260960603e-64
"HDLBP",9428.92159999305,1.00729126911436,0.058936787096466,17.0910448081544,1.73045455099718e-65,2.18279757502855e-63
"PNN",10212.3493595869,-1.21049485508971,0.071076922423077,-17.030771927411,4.85594223332274e-65,6.08652404991921e-63
"WDFY3",3918.90999300607,1.26568281933966,0.0744350511413133,17.0038550378207,7.6892811583039e-65,9.57726566409122e-63
"ASMTL-AS1",854.502763691511,-1.90381255766375,0.112111135808886,-16.9814759606855,1.12617889922528e-64,1.39392793251609e-62
"NSD1",4815.09319256276,1.07619927580592,0.0634531617739343,16.9605303458339,1.60885744906645e-64,1.97899459138584e-62
"ACACA",2931.9551389311,1.26853718322013,0.0749112883062483,16.9338588602851,2.53221433335304e-64,3.09555386776072e-62
"GOLGA4",4711.41468724257,-1.5729624100362,0.0931001015798251,-16.8953887626806,4.86496791987696e-64,5.91078679050572e-62
"CBL",7133.54892163155,1.03935699649825,0.0617996540831395,16.8181685143414,1.79626397771199e-63,2.16909828137855e-61
"APBB3",8995.95089407304,-1.09868356435084,0.0653814941124932,-16.8041978737971,2.27367437559433e-63,2.72896044450122e-61
"PRPF8",13549.8426207625,1.11811747139146,0.066569425055497,16.7962615038257,2.59918812297333e-63,3.10086274622674e-61
"GALNT2",2513.29671378138,1.53576780111125,0.0915021206994035,16.7839585506051,3.19790118678443e-63,3.79228952713047e-61
"TFRC",5559.58139087318,1.19853604404862,0.0714386678994881,16.7771331589627,3.587416904451e-63,4.22888121284212e-61
"FOCAD",1248.75273430408,1.61083760171027,0.0961144107846603,16.7595846300226,4.81979627788626e-63,5.64800269155382e-61
"ANO6",1544.69317809403,1.61325218582402,0.0962665569804502,16.7581789193067,4.93510077174026e-63,5.749102099032e-61
"TMEM140",420.96847293297,2.73535574877915,0.163302254928353,16.7502631851548,5.63763249228873e-63,6.5291037355138e-61
"SIRPA",12496.5497210087,1.06305750196018,0.063702936921622,16.6877314191672,1.60972187007673e-62,1.85342627412788e-60
"CENPT",1358.66938674434,-1.62217227286707,0.0974485852809579,-16.646442513148,3.21133568013142e-62,3.67614403522096e-60
"HSPA5",20848.9074923936,0.935170862947871,0.0562413480113728,16.6278173623926,4.38271129512672e-62,4.98823071774078e-60
"APLP2",6400.14740453952,1.00755811441797,0.060597082273016,16.627172078657,4.43015926279564e-62,5.01342137373742e-60
"ERMN",397.172265143576,-2.67756856348888,0.161039660961985,-16.6267647826267,4.46037103659746e-62,5.01893113686228e-60
"HMGB2",5349.58528416866,-1.07491720605509,0.0648496451594596,-16.5755294946019,1.04736309573216e-61,1.17186320609489e-59
"EFCAB14",5416.0408666763,1.32260945658995,0.0798757747569496,16.5583302398563,1.39409471158455e-61,1.55104784652924e-59
"HMGCR",7195.11485611776,1.13828680380202,0.0688176395618321,16.5406255002292,1.87069792366147e-61,2.06968165811128e-59
"LUC7L",2922.50018636111,-1.16700988329696,0.0705795215171372,-16.5346811399621,2.06467785954036e-61,2.27160446279651e-59
"ZFP36",6400.45222212683,-1.43512308923901,0.0870392165472332,-16.4882353744559,4.45779481848433e-61,4.87746787763888e-59
"CALU",2821.20162251061,1.39520676689139,0.0847281454805906,16.4668630356249,6.34778319204187e-61,6.90722518325259e-59
"EEF1A1",284868.568549551,0.847791108181538,0.0516302842831685,16.420423012428,1.36611015748876e-60,1.47838500321898e-58
"GIMAP6",2514.87652571083,1.41379769666578,0.0863819603191441,16.3668165371844,3.30031408596001e-60,3.55214239991043e-58
"BMP2K",1205.72773478167,1.67259818195043,0.102328439212214,16.3453893641602,4.69164428738353e-60,5.0223418090456e-58
"MYCBP2",7439.3837683008,1.1385466571218,0.0697697011708628,16.3186402982227,7.27377221321608e-60,7.74461209196404e-58
"SPRING1",2017.77451270594,1.36654246970722,0.0837657692077087,16.313853291536,7.86696415151396e-60,8.33140952174238e-58
"GM2A",15988.2402732,0.867515629021957,0.0532088810903355,16.3039630085273,9.24954085999083e-60,9.74350570166268e-58
"EXOC4",1809.44372257943,1.44884077574688,0.0889107362913061,16.2954535771689,1.06312030907252e-59,1.11397008470223e-57
"CAB39",3750.477901931,1.16757151380863,0.0717367993397364,16.2757681490523,1.46667408178202e-59,1.52873755345321e-57
"WDR1",13525.0717306281,0.933194279841768,0.0574627560800571,16.2399847049042,2.62989722021668e-59,2.72683165178906e-57
"KHNYN",2215.61558176387,1.40694439936613,0.0867594709162992,16.2166087979429,3.8486622680784e-59,3.96973476859503e-57
"PTGS1",9071.46926051049,0.941792885503046,0.0581180057728687,16.2048382937238,4.6611149766778e-59,4.78283528487705e-57
"EMP1",746.202780211513,2.06897150582519,0.127870234818942,16.1802432657979,6.95192234531213e-59,7.09669433642069e-57
"ARCN1",4144.34506000118,1.0964025882895,0.0678141085032904,16.1677652702062,8.51307373067157e-59,8.64579036729333e-57
"GTF2I",2550.2787118586,1.31281074876876,0.0812276971146241,16.1621072048391,9.33165818702139e-59,9.42878360896794e-57
"DDB1",13538.4701497,0.956155573788682,0.0591744722181846,16.1582442216502,9.93512501624288e-59,9.98757440719157e-57
"RAB31",10233.943308767,1.03285956491816,0.0639933995864936,16.1400952534509,1.33335391633643e-58,1.33362328076398e-56
"MSN",31916.1505060284,0.837769649478683,0.0519229675617963,16.1348568623627,1.45143697686516e-58,1.44443506984108e-56
"DDIT4",6220.11589166851,-1.20602342559344,0.0747566809656745,-16.1326507546154,1.50423218380465e-58,1.48949070840336e-56
"PGM1",1081.44870883023,1.72962685820005,0.107362259523844,16.1101942700443,2.16343126064747e-58,2.13157177541604e-56
"CSDE1",16105.9151821952,1.05536695233733,0.0657251301058847,16.0572820569105,5.08343153007201e-58,4.9837761396805e-56
"UBE4A",3019.9772065757,1.27965688031296,0.0798395606465661,16.0278547370488,8.16532610864626e-58,7.9658186332823e-56
"RAB11FIP1",1349.2237916388,1.63048822453428,0.101810250621495,16.0149711309132,1.00453339355517e-57,9.75185261076792e-56
"DUSP6",3292.877674207,-1.07388574725675,0.0670612418806102,-16.0135082074471,1.02843826930223e-57,9.9352153586641e-56
"NRIP1",1786.32466632895,1.56620177050509,0.0978136699151982,16.0120949542425,1.05206945466812e-57,1.01141667379842e-55
"TBC1D9",3073.93008313339,1.12057521515001,0.0702613555563093,15.9486705924988,2.91026200645759e-57,2.78429124521188e-55
"CD180",4890.92887137747,1.07468512843877,0.0676911556721269,15.8763004969834,9.24741444623614e-57,8.80460556217599e-55
"WDR7",1203.04561306962,1.64124267749188,0.10360348114564,15.8415784811778,1.60734797917367e-56,1.52305834351939e-54
"GNA12",2289.52349275757,1.29781806471797,0.0819689482489766,15.833045225564,1.84091738679898e-56,1.73607275848414e-54
"ST6GAL1",5711.13713939637,0.954458700476147,0.0603527324881092,15.8146725281112,2.46487964455738e-56,2.31348229766893e-54
"FKBP4",1535.27476877371,1.3547423063856,0.0857655170064115,15.7958857320749,3.32095650433255e-56,3.10227465150008e-54
"IFNAR1",3397.75154827861,1.22971026492611,0.0779963922767829,15.7662454509727,5.31148519825793e-56,4.93843440686854e-54
"FAM168B",4486.23949969797,1.10164114698019,0.0699002697916228,15.7601844780321,5.84620878711157e-56,5.4102018140167e-54
"AHSA2P",5464.90523673711,-1.12332684207513,0.0713329177514018,-15.7476642970076,7.12652558821478e-56,6.56435873251189e-54
"SH3PXD2A",2040.28494396262,1.51041440629322,0.0959890461541497,15.7352788344999,8.66740818418692e-56,7.94672924442768e-54
"HERC2",6028.45191683381,1.08149142828382,0.0688292208454716,15.7126786414142,1.23834471110081e-55,1.130146481965e-53
"FMN1",1064.77036575507,1.58872278374287,0.101236948671389,15.6931120958595,1.68583861534269e-55,1.53148385037829e-53
"ANTXR2",372.499324260085,2.64448464960452,0.16873774021495,15.6721587371965,2.3447820509464e-55,2.12036820716633e-53
"SLC1A4",5738.48627542861,1.07344527740586,0.0685080521266942,15.66889210951,2.46844653693526e-55,2.222050691703e-53
"TM9SF2",5885.17169735717,1.19331048951141,0.0761763961068248,15.6650951016111,2.62037422170209e-55,2.34813986817141e-53
"CCNL1",10378.6280656749,-1.02898355458678,0.0657156032108341,-15.658131468192,2.92361232985016e-55,2.60807290902489e-53
"CYFIP1",20266.2501281257,0.905112820107673,0.0578864066717049,15.6360166772987,4.13817039147576e-55,3.67499221671686e-53
"TLR4",1999.65033169774,1.69661500774762,0.108558979367726,15.6285091995994,4.65568486245697e-55,4.11612424179009e-53
"XYLT1",1877.91512166636,1.40605231502689,0.0899955962085743,15.6235679773509,5.03097816836766e-55,4.42815518428236e-53
